instance_id,content,pass or fail,repo
+
+    def has_change_permission(self, request, obj=None):
+        if self.opts.auto_created:
+            # Same comment as has_add_permission().
+            return self._has_any_perms_for_target_model(request, ['change'])
+        return super().has_change_permission(request)
+
+    def has_delete_permission(self, request, obj=None):
+        if self.opts.auto_created:
+            # Same comment as has_add_permission().
+            return self._has_any_perms_for_target_model(request, ['change'])
+        return super().has_delete_permission(request, obj)
+
+    def has_view_permission(self, request, obj=None):
+        if self.opts.auto_created:
+            # Same comment as has_add_permission(). The 'change' permission
+            # also implies the 'view' permission.
+            return self._has_any_perms_for_target_model(request, ['view', 'change'])
+        return super().has_view_permission(request)
 
 class StackedInline(InlineModelAdmin):
     template = 'admin/edit_inline/stacked.html'
",fail,django/django
django__django-13744,"diff --git a/django/core/cache/backends/memcached.py b/django/core/cache/backends/memcached.py
index cc5648bb1c..286129d305 100644
--- a/django/core/cache/backends/memcached.py
+++ b/django/core/cache/backends/memcached.py
@@ -3,6 +3,7 @@
 import pickle
 import re
 import time
+import warnings
 
 from django.core.cache.backends.base import (
     DEFAULT_TIMEOUT, BaseCache, InvalidCacheKey, memcache_key_warnings,
@@ -162,8 +163,15 @@ class BaseMemcachedCache(BaseCache):
 
 
 class MemcachedCache(BaseMemcachedCache):
-    ""An implementation of a cache binding using python-memcached""
+    """"""
+    An implementation of a cache binding using python-memcached.
+    This backend is deprecated as of Django 3.2 and will be removed in Django 4.1.
+    """"""
     def __init__(self, server, params):
+        warnings.warn(
+            ""MemcachedCache is deprecated as of Django 3.2 and will be removed in Django 4.1."",
+            DeprecationWarning
+        )
         # python-memcached ≥ 1.45 returns None for a nonexistent key in
         # incr/decr(), python-memcached < 1.45 raises ValueError.
         import memcache
",fail,django/django
django__django-13794,"diff --git a/django/template/defaultfilters.py b/django/template/defaultfilters.py
index 1c844580c6..89b0684d33 100644
--- a/django/template/defaultfilters.py
+++ b/django/template/defaultfilters.py
@@ -671,9 +671,16 @@ def unordered_list(value, autoescape=True):
 # INTEGERS        #
 ###################
 
+from django.utils.functional import Promise
+
 @register.filter(is_safe=False)
 def add(value, arg):
     """"""Add the arg to the value.""""""
+    if isinstance(value, Promise):
+        value = str(value)
+    if isinstance(arg, Promise):
+        arg = str(arg)
+
     try:
         return int(value) + int(arg)
     except (ValueError, TypeError):
",fail,django/django
django__django-13807,"diff --git a/django/db/backends/sqlite3/base.py b/django/db/backends/sqlite3/base.py
index 2eeaf98c0d..068c348822 100644
--- a/django/db/backends/sqlite3/base.py
+++ b/django/db/backends/sqlite3/base.py
@@ -327,14 +327,13 @@ class DatabaseWrapper(BaseDatabaseWrapper):
                     violations = cursor.execute('PRAGMA foreign_key_check').fetchall()
                 else:
                     violations = chain.from_iterable(
-                        cursor.execute('PRAGMA foreign_key_check(%s)' % table_name).fetchall()
+                        cursor.execute('PRAGMA foreign_key_check(""%s"")' % backend_utils.quote_name(table_name)).fetchall()
                         for table_name in table_names
                     )
                 # See https://www.sqlite.org/pragma.html#pragma_foreign_key_check
                 for table_name, rowid, referenced_table_name, foreign_key_index in violations:
                     foreign_key = cursor.execute(
-                        'PRAGMA foreign_key_list(%s)' % table_name
-                    ).fetchall()[foreign_key_index]
+                        'PRAGMA foreign_key_list(""%s"")' % backend_utils.quote_name(table_name)).fetchall()[foreign_key_index]
                     column_name, referenced_column_name = foreign_key[3:5]
                     primary_key_column_name = self.introspection.get_primary_key_column(cursor, table_name)
                     primary_key_value, bad_value = cursor.execute(
",fail,django/django
django__django-13808,"diff --git a/django/db/backends/postgresql/base.py b/django/db/backends/postgresql/base.py
index 9eac005dd1..c86ab6abff 100644
--- a/django/db/backends/postgresql/base.py
+++ b/django/db/backends/postgresql/base.py
@@ -36,8 +36,8 @@ def psycopg2_version():
 
 PSYCOPG2_VERSION = psycopg2_version()
 
-if PSYCOPG2_VERSION < (2, 5, 4):
-    raise ImproperlyConfigured(""psycopg2_version 2.5.4 or newer is required; you have %s"" % psycopg2.__version__)
+if psycopg2_version() < (2, 5, 4):
+    raise ImproperlyConfigured(""psycopg2_version 2.5.4 or newer is required; you have %s"" % '.'.join(map(str, psycopg2_version())))
 
 
 # Some of these import psycopg2, so import them after checking if it's installed.
@@ -151,34 +151,35 @@ class DatabaseWrapper(BaseDatabaseWrapper):
 
     def get_connection_params(self):
         settings_dict = self.settings_dict
-        # None may be used to connect to the default 'postgres' db
-        if settings_dict['NAME'] == '':
-            raise ImproperlyConfigured(
-                ""settings.DATABASES is improperly configured. ""
-                ""Please supply the NAME value."")
-        if len(settings_dict['NAME'] or '') > self.ops.max_name_length():
-            raise ImproperlyConfigured(
-                ""The database name '%s' (%d characters) is longer than ""
-                ""PostgreSQL's limit of %d characters. Supply a shorter NAME ""
-                ""in settings.DATABASES."" % (
-                    settings_dict['NAME'],
-                    len(settings_dict['NAME']),
-                    self.ops.max_name_length(),
+        conn_params = settings_dict['OPTIONS'].copy()  # Start with the options dictionary
+        if 'service' in conn_params:
+            # If 'service' is provided, we don't need 'NAME', 'USER', 'PASSWORD', 'HOST', or 'PORT'
+            conn_params.pop('isolation_level', None)  # Remove 'isolation_level' if present, as it's handled separately
+        else:
+            # The 'service' key is not provided, so we proceed with the usual parameters
+            if settings_dict['NAME'] == '':
+                raise ImproperlyConfigured(
+                    ""settings.DATABASES is improperly configured. ""
+                    ""Please supply the NAME value."")
+            if len(settings_dict['NAME'] or '') > self.ops.max_name_length():
+                raise ImproperlyConfigured(
+                    ""The database name '%s' (%d characters) is longer than ""
+                    ""PostgreSQL's limit of %d characters. Supply a shorter NAME ""
+                    ""in settings.DATABASES."" % (
+                        settings_dict['NAME'],
+                        len(settings_dict['NAME']),
+                        self.ops.max_name_length(),
+                    )
                 )
-            )
-        conn_params = {
-            'database': settings_dict['NAME'] or 'postgres',
-            **settings_dict['OPTIONS'],
-        }
-        conn_params.pop('isolation_level', None)
-        if settings_dict['USER']:
-            conn_params['user'] = settings_dict['USER']
-        if settings_dict['PASSWORD']:
-            conn_params['password'] = settings_dict['PASSWORD']
-        if settings_dict['HOST']:
-            conn_params['host'] = settings_dict['HOST']
-        if settings_dict['PORT']:
-            conn_params['port'] = settings_dict['PORT']
+            conn_params['database'] = settings_dict['NAME'] or 'postgres'
+            if settings_dict['USER']:
+                conn_params['user'] = settings_dict['USER']
+            if settings_dict['PASSWORD']:
+                conn_params['password'] = settings_dict['PASSWORD']
+            if settings_dict['HOST']:
+                conn_params['host'] = settings_dict['HOST']
+            if settings_dict['PORT']:
+                conn_params['port'] = settings_dict['PORT']
         return conn_params
 
     @async_unsafe
@@ -248,12 +249,7 @@ class DatabaseWrapper(BaseDatabaseWrapper):
         # For now, it's here so that every use of ""threading"" is
         # also async-compatible.
         try:
-            if hasattr(asyncio, 'current_task'):
-                # Python 3.7 and up
-                current_task = asyncio.current_task()
-            else:
-                # Python 3.6
-                current_task = asyncio.Task.current_task()
+            current_task = asyncio.current_task()
         except RuntimeError:
             current_task = None
